Track Name;Album Name;Artist Name(s);Release Date;Duration (ms);Popularity;Explicit;Added By;Added At;Genres;Record Label;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;genres_clean;text_combined
boy with luv japanese ver;BTS, THE BEST;bts;15/06/2021;230400.0;35.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.663;0.844;-4.471;0.0883;0.0604;0.0;0.194;0.77;119.973;pop;pop bts
stay gold;BTS, THE BEST;bts;15/06/2021;243800.0;49.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.723;0.621;-5.428;0.0501;0.0848;0.0;0.0705;0.559;128.951;pop;pop bts
spring day japanese ver;BTS, THE BEST;bts;15/06/2021;276693.0;36.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.572;0.818;-4.347;0.0364;0.0991;0.0;0.0947;0.418;106.96;pop;pop bts
japanese ver;BTS, THE BEST;bts;15/06/2021;247266.0;34.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.599;0.817;-5.659;0.0993;0.112;0.0;0.308;0.434;105.991;pop;pop bts
don leave;BTS, THE BEST;bts;15/06/2021;226480.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.621;0.761;-5.061;0.0679;0.101;0.0;0.329;0.399;146.975;pop;pop bts
not today japanese ver;BTS, THE BEST;bts;15/06/2021;234386.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.615;0.929;-3.914;0.16;0.00604;0.0;0.827;0.638;110.012;pop;pop bts
make right japanese ver;BTS, THE BEST;bts;15/06/2021;225560.0;35.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.626;0.703;-7.414;0.456;0.0181;0.0;0.265;0.262;105.508;pop;pop bts
your eyes tell;BTS, THE BEST;bts;15/06/2021;245120.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.445;0.483;-6.415;0.0294;0.292;0.0;0.0637;0.256;139.601;pop;pop bts
crystal snow;BTS, THE BEST;bts;15/06/2021;322626.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:08Z;pop;Universal Music LLC;0.616;0.767;-5.038;0.0333;0.131;0.0;0.12;0.428;113.974;pop;pop bts
butter hotter remix;Butter (Hotter, Sweeter, Cooler);bts;04/06/2021;166962.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:13Z;pop;BIGHIT MUSIC;0.702;0.748;-5.215;0.0489;0.00223;0.0;0.23;0.789;110.028;pop;pop bts
butter sweeter remix;Butter (Hotter, Sweeter, Cooler);bts;04/06/2021;161934.0;41.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:13Z;pop;BIGHIT MUSIC;0.728;0.551;-5.375;0.0577;0.0674;0.0;0.335;0.792;110.059;pop;pop bts
butter cooler remix;Butter (Hotter, Sweeter, Cooler);bts;04/06/2021;161632.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:13Z;pop;BIGHIT MUSIC;0.651;0.809;-3.667;0.132;0.00632;0.0;0.321;0.893;110.045;pop;pop bts
dynamite holiday remix;Dynamite (Holiday Remix);bts;11/12/2020;213314.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:19Z;pop;BIGHIT MUSIC;0.676;0.875;-1.645;0.0769;0.0185;0.0;0.0524;0.595;113.998;pop;pop bts
fly room;BE;bts;20/11/2020;222242.0;67.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:23Z;pop;BIGHIT MUSIC;0.764;0.526;-7.355;0.212;0.0484;0.0;0.0718;0.588;114.91;pop;pop bts
blue grey;BE;bts;20/11/2020;254950.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:23Z;pop;BIGHIT MUSIC;0.547;0.605;-6.755;0.0415;0.42;0.0;0.125;0.364;121.953;pop;pop bts
skit;BE;bts;20/11/2020;179547.0;57.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:23Z;pop;BIGHIT MUSIC;0.703;0.321;-13.135;0.884;0.864;0.0;0.908;0.544;114.822;pop;pop bts
telepathy;BE;bts;20/11/2020;202313.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:23Z;pop;BIGHIT MUSIC;0.787;0.669;-4.333;0.0428;0.00782;0.0;0.123;0.57;104.994;pop;pop bts
dis ease;BE;bts;20/11/2020;239722.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:23Z;pop;BIGHIT MUSIC;0.731;0.845;-5.352;0.132;0.0132;0.0;0.0782;0.484;101.085;pop;pop bts
savage love laxed siren beat bts remix;Savage Love (Laxed - Siren Beat) [BTS Remix];jawsh 685;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; jawsh 685
savage love laxed siren beat bts remix instrumental;Savage Love (Laxed - Siren Beat) [BTS Remix];jawsh 685;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; jawsh 685
dynamite instrumental;Dynamite (NightTime Version);bts;18/09/2020;198770.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:31Z;pop;BIGHIT MUSIC;0.861;0.658;-6.966;0.05;0.00903;0.803;0.0443;0.625;114.0;pop;pop bts
dynamite slow jam remix;Dynamite (NightTime Version);bts;18/09/2020;199690.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:31Z;pop;BIGHIT MUSIC;0.653;0.683;-3.82;0.0398;0.36;1,00E-06;0.324;0.534;113.977;pop;pop bts
dynamite midnight remix;Dynamite (NightTime Version);bts;18/09/2020;196509.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:31Z;pop;BIGHIT MUSIC;0.782;0.795;-4.167;0.122;0.0689;0.0;0.109;0.402;114.036;pop;pop bts
dynamite retro remix;Dynamite (NightTime Version);bts;18/09/2020;208404.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:31Z;pop;BIGHIT MUSIC;0.647;0.915;-2.031;0.148;0.0659;0.0;0.327;0.776;113.936;pop;pop bts
dynamite bedroom remix;Dynamite (NightTime Version);bts;18/09/2020;207926.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:31Z;pop;BIGHIT MUSIC;0.756;0.745;-3.263;0.0341;0.0631;0.0;0.221;0.726;109.063;pop;pop bts
dynamite acoustic remix;Dynamite (DayTime Version);bts;28/08/2020;197993.0;48.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:34Z;pop;BIGHIT MUSIC;0.656;0.889;-5.136;0.203;0.0228;7.56e-06;0.366;0.575;113.943;pop;pop bts
dynamite edm remix;Dynamite (DayTime Version);bts;28/08/2020;198939.0;47.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:34Z;pop;BIGHIT MUSIC;0.707;0.838;-4.732;0.0599;0.0019;0.444;0.0961;0.318;122.985;pop;pop bts
dynamite tropical remix;Dynamite (DayTime Version);bts;28/08/2020;197101.0;49.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:34Z;pop;BIGHIT MUSIC;0.729;0.896;-3.308;0.0667;0.0295;1.52e-06;0.234;0.62;114.035;pop;pop bts
dynamite poolside remix;Dynamite (DayTime Version);bts;28/08/2020;182591.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:34Z;pop;BIGHIT MUSIC;0.686;0.877;-4.854;0.143;0.0089;0.000869;0.208;0.406;123.91;pop;pop bts
intro calling;MAP OF THE SOUL : 7 ~ THE JOURNEY ~;bts;14/07/2020;84613.0;59.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:38Z;pop;Universal Music LLC;0.486;0.61;-12.063;0.0348;0.582;0.791;0.144;0.0806;144.992;pop;pop bts
outro the journey;MAP OF THE SOUL : 7 ~ THE JOURNEY ~;bts;14/07/2020;76506.0;58.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:38Z;pop;Universal Music LLC;0.523;0.455;-14.26;0.0632;0.704;0.459;0.135;0.165;136.959;pop;pop bts
make right;MAP OF THE SOUL : 7;bts;21/02/2020;226321.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.639;0.706;-7.874;0.448;0.0104;0.0;0.132;0.259;105.782;pop;pop bts
dionysus;MAP OF THE SOUL : 7;bts;21/02/2020;249215.0;62.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.502;0.91;-2.769;0.107;0.04;0.0;0.319;0.588;176.084;pop;pop bts
interlude shadow;MAP OF THE SOUL : 7;bts;21/02/2020;259821.0;63.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.384;0.798;-6.439;0.434;0.115;0.0;0.181;0.146;149.854;pop;pop bts
black swan;MAP OF THE SOUL : 7;bts;21/02/2020;198260.0;76.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.719;0.757;-5.167;0.0849;0.137;0.0;0.129;0.489;147.024;pop;pop bts
time;MAP OF THE SOUL : 7;bts;21/02/2020;234457.0;70.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.674;0.641;-5.139;0.0339;0.149;0.0;0.0925;0.664;99.91;pop;pop bts
louder than bombs;MAP OF THE SOUL : 7;bts;21/02/2020;217404.0;70.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.643;0.667;-6.947;0.151;0.0432;0.0;0.0904;0.478;145.999;pop;pop bts
ugh;MAP OF THE SOUL : 7;bts;21/02/2020;225012.0;70.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.72;0.824;-5.086;0.128;0.0394;0.0;0.0509;0.333;165.996;pop;pop bts
zero clock;MAP OF THE SOUL : 7;bts;21/02/2020;250295.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.56;0.547;-6.456;0.0675;0.0806;0.0;0.11;0.199;157.962;pop;pop bts
inner child;MAP OF THE SOUL : 7;bts;21/02/2020;233265.0;65.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.589;0.696;-7.981;0.0725;0.017;0.0;0.0808;0.33;134.953;pop;pop bts
respect;MAP OF THE SOUL : 7;bts;21/02/2020;237540.0;59.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.661;0.838;-4.806;0.116;0.00491;0.0;0.287;0.526;91.463;pop;pop bts
are bulletproof the eternal;MAP OF THE SOUL : 7;bts;21/02/2020;261542.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:12:49Z;pop;BIGHIT MUSIC;0.522;0.574;-5.225;0.0317;0.224;0.0;0.108;0.176;84.044;pop;pop bts
feat sia;MAP OF THE SOUL : 7;bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
make right feat lauv acoustic remix;Make It Right (feat. Lauv) (Acoustic Remix);bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
make right feat lauv edm remix;Make It Right (feat. Lauv) (EDM Remix);bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
old town road feat bts seoul town road remix;Old Town Road (feat. RM of BTS) [Seoul Town Road Remix];lil nas;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; lil nas
all night bts world original soundtrack;All Night (BTS World Original Soundtrack) (Pt. 3);bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
brand new day bts world original soundtrack;A Brand New Day (BTS World Original Soundtrack) (Pt. 2);bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
dream glow bts world original soundtrack;Dream Glow (BTS World Original Soundtrack) (Pt. 1);bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
boy with luv feat halsey;MAP OF THE SOUL : PERSONA;bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
mikrokosmos;MAP OF THE SOUL : PERSONA;bts;12/04/2019;224225.0;78.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:12Z;pop;BIGHIT MUSIC;0.579;0.858;-5.212;0.114;0.125;0.0;0.0502;0.475;174.043;pop;pop bts
home;MAP OF THE SOUL : PERSONA;bts;12/04/2019;234177.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:12Z;pop;BIGHIT MUSIC;0.633;0.799;-4.625;0.0427;0.0144;0.0;0.194;0.534;142.991;pop;pop bts
waste remix;Waste It On Me (W&W Remix);steve aoki;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; steve aoki
waste cheat codes remix;Waste It On Me (Cheat Codes Remix);steve aoki;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; steve aoki
waste slushii remix;Waste It On Me (Slushii Remix);steve aoki;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; steve aoki
fake love japanese ver remix;FAKE LOVE/Airplane pt.2;bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
trivia just dance;Love Yourself 結 'Answer';bts;24/08/2018;225220.0;65.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.723;0.906;-4.777;0.281;0.0929;0.0;0.0771;0.393;125.023;pop;pop bts
serendipity full length edition;Love Yourself 結 'Answer';bts;24/08/2018;276707.0;70.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.422;0.578;-7.524;0.0548;0.443;0.0;0.231;0.227;128.921;pop;pop bts
trivia love;Love Yourself 結 'Answer';bts;24/08/2018;225697.0;62.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.761;0.761;-5.721;0.0899;0.242;0.0;0.103;0.484;121.971;pop;pop bts
the truth untold;Love Yourself 結 'Answer';bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
tear;Love Yourself 結 'Answer';bts;24/08/2018;284980.0;59.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.711;0.903;-2.723;0.246;0.327;0.0;0.0887;0.469;140.02;pop;pop bts
epiphany;Love Yourself 結 'Answer';bts;24/08/2018;240361.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.508;0.559;-6.366;0.0276;0.288;0.0;0.131;0.329;135.866;pop;pop bts
fine;Love Yourself 結 'Answer';bts;24/08/2018;240339.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.511;0.84;-2.781;0.103;0.00852;0.0;0.346;0.303;87.605;pop;pop bts
answer love myself;Love Yourself 結 'Answer';bts;24/08/2018;251279.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.568;0.793;-3.749;0.0406;0.189;0.0;0.111;0.45;108.051;pop;pop bts
magic shop;Love Yourself 結 'Answer';bts;24/08/2018;275695.0;66.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.531;0.661;-5.836;0.0907;0.103;0.0;0.0779;0.278;149.934;pop;pop bts
best;Love Yourself 結 'Answer';bts;24/08/2018;227191.0;65.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.655;0.756;-4.388;0.07;0.0298;0.0;0.396;0.469;121.936;pop;pop bts
airplane;Love Yourself 結 'Answer';bts;24/08/2018;218614.0;64.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.77;0.817;-4.092;0.0339;0.0265;0.000103;0.084;0.866;139.979;pop;pop bts
;Love Yourself 結 'Answer';bts;24/08/2018;235779.0;63.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.856;0.617;-5.308;0.084;0.171;0.0;0.0857;0.759;136.081;pop;pop bts
anpanman;Love Yourself 結 'Answer';bts;24/08/2018;232966.0;66.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.813;0.876;-2.92;0.0922;0.024;0.0;0.287;0.757;98.989;pop;pop bts
mic drop;Love Yourself 結 'Answer';bts;24/08/2018;238193.0;65.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.667;0.889;-4.851;0.0917;0.00912;0.0;0.0816;0.541;169.961;pop;pop bts
dna pedal mix;Love Yourself 結 'Answer';bts;24/08/2018;247483.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.487;0.956;-3.44;0.134;0.0352;0.0;0.301;0.482;129.966;pop;pop bts
fake love rocking vibe mix;Love Yourself 結 'Answer';bts;24/08/2018;238494.0;59.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:42Z;pop;BIGHIT MUSIC;0.466;0.804;-4.009;0.0392;0.0573;0.0;0.432;0.352;154.901;pop;pop bts
mic drop steve aoki remix full length edition;Love Yourself 結 'Answer';bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
intro singularity;Love Yourself 轉 'Tear';bts;18/05/2018;196998.0;63.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:53Z;pop;BIGHIT MUSIC;0.775;0.272;-9.126;0.091;0.56;0.00278;0.112;0.198;103.991;pop;pop bts
the truth untold feat steve aoki;Love Yourself 轉 'Tear';bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
134340;Love Yourself 轉 'Tear';bts;18/05/2018;230063.0;67.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:53Z;pop;BIGHIT MUSIC;0.665;0.687;-6.466;0.0547;0.155;9.28e-05;0.173;0.651;106.023;pop;pop bts
love maze;Love Yourself 轉 'Tear';bts;18/05/2018;221529.0;72.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:53Z;pop;BIGHIT MUSIC;0.637;0.876;-4.652;0.0618;0.0483;0.0;0.0728;0.759;149.93;pop;pop bts
what;Love Yourself 轉 'Tear';bts;18/05/2018;281520.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:53Z;pop;BIGHIT MUSIC;0.657;0.883;-4.294;0.0733;0.0238;0.0;0.0481;0.461;129.943;pop;pop bts
outro tear;Love Yourself 轉 'Tear';bts;18/05/2018;284980.0;66.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:53Z;pop;BIGHIT MUSIC;0.711;0.903;-2.723;0.246;0.327;0.0;0.0887;0.469;140.02;pop;pop bts
intro ringwanderung;FACE YOURSELF;bts;04/04/2018;86053.0;57.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:58Z;pop;Universal Music LLC;0.589;0.824;-6.402;0.26;0.552;0.0275;0.133;0.207;115.3;pop;pop bts
outro crack;FACE YOURSELF;bts;04/04/2018;74746.0;59.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:14:58Z;pop;Universal Music LLC;0.729;0.386;-5.623;0.382;0.864;0.574;0.114;0.0567;90.138;pop;pop bts
mic drop feat desiigner steve aoki remix;MIC Drop (feat. Desiigner) [Steve Aoki Remix];bts;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; bts
danger japanese ver;Danger (Japanese Ver.- / Standard Edition);bts;19/11/2017;248693.0;34.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:08Z;pop;PONY CANYON INC.;0.727;0.847;-4.2;0.0517;0.000606;0.00109;0.107;0.413;112.051;pop;pop bts
shingeki boudan sonpub remix;Danger (Japanese Ver.- / Standard Edition);bts;19/11/2017;242466.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:08Z;pop;PONY CANYON INC.;0.718;0.91;-3.125;0.181;0.00244;0.0;0.231;0.725;118.104;pop;pop bts
miss right japanese ver;Danger (Japanese Ver.- / Standard Edition);bts;19/11/2017;242093.0;33.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:08Z;pop;PONY CANYON INC.;0.693;0.806;-4.975;0.256;0.42;0.0;0.106;0.873;92.966;pop;pop bts
intro serendipity;Love Yourself 承 'Her';bts;18/09/2017;139971.0;61.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:12Z;pop;BIGHIT MUSIC;0.477;0.581;-8.795;0.119;0.523;0.0;0.201;0.282;129.571;pop;pop bts
dimple;Love Yourself 承 'Her';bts;18/09/2017;196776.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:12Z;pop;BIGHIT MUSIC;0.612;0.844;-4.694;0.0757;0.14;0.0;0.289;0.652;134.872;pop;pop bts
pied piper;Love Yourself 承 'Her';bts;18/09/2017;245620.0;77.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:12Z;pop;BIGHIT MUSIC;0.583;0.712;-4.942;0.0326;0.2;0.0;0.268;0.778;94.051;pop;pop bts
skit billboard music awards speech;Love Yourself 承 'Her';bts;18/09/2017;107062.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:12Z;pop;BIGHIT MUSIC;0.315;0.694;-15.389;0.398;0.38;0.000203;0.66;0.327;90.586;pop;pop bts
outro her;Love Yourself 承 'Her';bts;18/09/2017;228612.0;58.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:12Z;pop;BIGHIT MUSIC;0.48;0.927;-5.704;0.27;0.317;0.0;0.0583;0.45;88.804;pop;pop bts
boy luv japanese ver;Boy In Luv (Japanese Ver.);bts;16/07/2017;232506.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:17Z;pop;PONY CANYON INC.;0.563;0.903;-5.089;0.144;0.00113;0.0;0.242;0.578;82.973;pop;pop bts
japanese ver;Boy In Luv (Japanese Ver.);bts;16/07/2017;211706.0;27.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:17Z;pop;PONY CANYON INC.;0.597;0.858;-6.244;0.14;0.029;0.0;0.136;0.588;146.983;pop;pop bts
just one day japanese ver;Boy In Luv (Japanese Ver.);bts;16/07/2017;241040.0;30.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:17Z;pop;PONY CANYON INC.;0.694;0.579;-7.567;0.232;0.0615;0.0;0.0901;0.34;94.937;pop;pop bts
intro boy meets evil;You Never Walk Alone;bts;13/02/2017;121770.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.573;0.89;-3.53;0.214;0.0212;0.0;0.132;0.242;130.251;pop;pop bts
begin;You Never Walk Alone;bts;13/02/2017;229740.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.566;0.842;-5.222;0.0442;0.00357;0.000253;0.141;0.308;131.05;pop;pop bts
lie;You Never Walk Alone;bts;13/02/2017;215752.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.541;0.779;-5.581;0.033;0.00338;0.0;0.177;0.501;94.069;pop;pop bts
stigma;You Never Walk Alone;bts;13/02/2017;216063.0;58.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.566;0.475;-5.556;0.089;0.148;0.0;0.139;0.335;136.442;pop;pop bts
reflection;You Never Walk Alone;bts;13/02/2017;233917.0;53.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.555;0.607;-7.991;0.085;0.0135;1.59e-06;0.2;0.273;73.997;pop;pop bts
mama;You Never Walk Alone;bts;13/02/2017;212275.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.543;0.739;-4.818;0.232;0.000226;2.14e-05;0.0816;0.466;185.832;pop;pop bts
awake;You Never Walk Alone;bts;13/02/2017;226160.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.35;0.498;-6.589;0.0332;0.023;1.99e-06;0.269;0.34;142.803;pop;pop bts
lost;You Never Walk Alone;bts;13/02/2017;241787.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.547;0.838;-4.157;0.0544;0.000374;0.0;0.0562;0.47;85.018;pop;pop bts
bts cypher;You Never Walk Alone;bts;13/02/2017;294463.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.817;0.797;-4.395;0.0839;0.00533;7.77e-06;0.0551;0.361;119.978;pop;pop bts
wrong;You Never Walk Alone;bts;13/02/2017;213082.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.76;0.834;-4.992;0.0494;0.00125;1.07e-05;0.0868;0.679;107.988;pop;pop bts
21st century girl;You Never Walk Alone;bts;13/02/2017;192596.0;58.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T14:15:32Z;pop;BIGHIT MUSIC;0.716;0.906;-3.539;0.0719;0.00424;0.0;0.0547;0.763;101.029;pop;pop bts
